budget,size_eval,hidden_size,epochs,epochs_1batch,learning_rate,total_time,absolute_error
100,60,10,300,30,0.01,17.295841693878174,1319.4000000000005
100,60,10,300,30,0.01,17.47844886779785,449.2000000000007
100,60,10,300,30,0.01,17.358162879943848,4927.4
100,60,10,300,30,0.01,17.87679648399353,479.8000000000002
100,70,10,300,30,0.01,13.189540147781372,776.0
100,70,10,300,30,0.01,13.022586584091187,391.60000000000036
100,70,10,300,30,0.01,13.223339557647705,638.6000000000004
100,70,10,300,30,0.01,13.046314477920532,584.0
100,70,10,300,30,0.01,13.207085371017456,223.40000000000055
100,70,10,300,30,0.01,13.210850715637207,761.6000000000004
100,70,10,300,30,0.01,13.188971281051636,352.8000000000002
100,70,10,300,30,0.01,13.026940822601318,1548.4000000000005
100,70,10,300,30,0.01,13.04299521446228,4754.800000000001
100,70,10,300,30,0.01,13.03677225112915,673.0
100,80,10,300,30,0.01,8.649044513702393,456.60000000000036
100,80,10,300,30,0.01,8.854930639266968,0.0
100,80,10,300,30,0.01,8.67819857597351,219.80000000000018
100,80,10,300,30,0.01,8.923085689544678,79.20000000000073
100,80,10,300,30,0.01,8.899598121643066,370.8000000000002
100,80,10,300,30,0.01,8.607198476791382,474.2000000000007
100,80,10,300,30,0.01,8.917055606842041,680.8000000000002
100,80,10,300,30,0.01,8.69299840927124,127.0
100,80,10,300,30,0.01,8.828561782836914,426.2000000000007
100,80,10,300,30,0.01,8.868874311447144,584.2000000000007
100,90,10,300,30,0.01,4.787414789199829,477.40000000000055
100,90,10,300,30,0.01,4.601700067520142,519.0
100,90,10,300,30,0.01,4.614928245544434,42.0
100,90,10,300,30,0.01,4.62485933303833,361.2000000000007
100,90,10,300,30,0.01,5.221628427505493,129.40000000000055
100,90,10,300,30,0.01,4.613344192504883,161.40000000000055
100,90,10,300,30,0.01,4.5529680252075195,4.200000000000728
100,90,10,300,30,0.01,4.5912275314331055,469.0
100,90,10,300,30,0.01,4.841343402862549,484.0
100,90,10,300,30,0.01,4.680720806121826,333.60000000000036
50,10,10,300,30,0.01,16.952385902404785,4924.800000000001
50,10,10,300,30,0.01,17.451753616333008,452.8000000000002
50,10,10,300,30,0.01,16.98543429374695,4919.6
50,10,10,300,30,0.01,17.06421136856079,462.2000000000007
50,10,10,300,30,0.01,16.9517719745636,639.2000000000007
50,10,10,300,30,0.01,17.115316152572632,4884.800000000001
50,10,10,300,30,0.01,16.867981672286987,643.8000000000002
50,10,10,300,30,0.01,17.21914291381836,847.8000000000002
50,10,10,300,30,0.01,17.144699811935425,462.2000000000007
50,10,10,300,30,0.01,17.23087239265442,4922.6
60,10,10,300,30,0.01,21.355189085006714,4702.4
60,10,10,300,30,0.01,21.28377413749695,461.0
60,10,10,300,30,0.01,21.098233222961426,3577.6000000000004
60,10,10,300,30,0.01,21.20475482940674,834.2000000000007
60,10,10,300,30,0.01,21.260408878326416,4698.0
60,10,10,300,30,0.01,21.230982542037964,4909.0
60,10,10,300,30,0.01,21.17606019973755,4923.800000000001
60,10,10,300,30,0.01,21.218463897705078,4987.6
60,10,10,300,30,0.01,21.197040557861328,449.2000000000007
60,10,10,300,30,0.01,21.323831796646118,4893.200000000001
70,10,10,300,30,0.01,25.16494631767273,4990.800000000001
70,10,10,300,30,0.01,25.32436513900757,449.2000000000007
70,10,10,300,30,0.01,25.55550980567932,451.2000000000007
70,10,10,300,30,0.01,25.42818284034729,1515.4000000000005
70,10,10,300,30,0.01,25.387629985809326,452.8000000000002
70,10,10,300,30,0.01,25.629672050476074,389.40000000000055
70,10,10,300,30,0.01,25.016968488693237,503.0
70,10,10,300,30,0.01,25.064369678497314,643.0
70,10,10,300,30,0.01,25.18843126296997,456.60000000000036
70,10,10,300,30,0.01,25.11273717880249,4952.800000000001
80,10,10,300,30,0.01,30.795348644256592,431.2000000000007
80,10,10,300,30,0.01,29.711398601531982,451.8000000000002
80,10,10,300,30,0.01,29.440866231918335,4948.6
80,10,10,300,30,0.01,29.4506356716156,4986.4
80,10,10,300,30,0.01,29.299237489700317,8944.6
80,10,10,300,30,0.01,30.396852493286133,1320.2000000000007
80,10,10,300,30,0.01,29.623772859573364,4932.4
80,10,10,300,30,0.01,29.254374504089355,445.60000000000036
80,10,10,300,30,0.01,29.262540817260742,861.4000000000005
80,10,10,300,30,0.01,29.232810974121094,612.4000000000005
90,10,10,300,30,0.01,33.275140047073364,1327.8000000000002
90,10,10,300,30,0.01,33.57041072845459,4913.800000000001
90,10,10,300,30,0.01,33.36424708366394,4917.0
90,10,10,300,30,0.01,33.43447279930115,662.4000000000005
90,10,10,300,30,0.01,33.22942328453064,560.8000000000002
90,10,10,300,30,0.01,33.41668629646301,5005.800000000001
90,10,10,300,30,0.01,33.31963324546814,1114.6000000000004
90,10,10,300,30,0.01,33.38877272605896,513.0
90,10,10,300,30,0.01,33.29670691490173,586.2000000000007
90,10,10,300,30,0.01,33.30876612663269,5045.800000000001
100,10,10,300,30,0.01,37.49929928779602,635.8000000000002
100,10,10,300,30,0.01,37.79602360725403,471.60000000000036
100,10,10,300,30,0.01,37.51833152770996,124.20000000000073
100,10,10,300,30,0.01,37.6463406085968,257.60000000000036
100,10,10,300,30,0.01,37.41017723083496,156.40000000000055
100,10,10,300,30,0.01,37.50762367248535,830.2000000000007
100,10,10,300,30,0.01,37.23007845878601,504.60000000000036
100,10,10,300,30,0.01,37.477558612823486,356.8000000000002
100,10,10,300,30,0.01,37.08011984825134,7913.200000000001
100,10,10,300,30,0.01,37.47636294364929,449.2000000000007
110,10,10,300,30,0.01,41.640525341033936,806.6000000000004
110,10,10,300,30,0.01,41.692681312561035,4884.4
110,10,10,300,30,0.01,41.19968867301941,4904.6
110,10,10,300,30,0.01,41.46347498893738,4694.200000000001
110,10,10,300,30,0.01,41.64050912857056,445.60000000000036
110,10,10,300,30,0.01,41.61783576011658,4931.800000000001
110,10,10,300,30,0.01,41.5744411945343,4704.200000000001
110,10,10,300,30,0.01,42.339972257614136,4746.4
110,10,10,300,30,0.01,41.24356126785278,1042.6000000000004
110,10,10,300,30,0.01,41.3975145816803,4751.200000000001
120,10,10,300,30,0.01,45.64079570770264,7942.800000000001
120,10,10,300,30,0.01,45.545668601989746,471.60000000000036
120,10,10,300,30,0.01,45.17625856399536,182.80000000000018
120,10,10,300,30,0.01,45.512919902801514,388.60000000000036
120,10,10,300,30,0.01,45.649449825286865,4715.0
120,10,10,300,30,0.01,45.85530090332031,4934.4
120,10,10,300,30,0.01,45.11611866950989,3210.0
120,10,10,300,30,0.01,45.76476001739502,4895.0
120,10,10,300,30,0.01,45.510305643081665,4688.0
120,10,10,300,30,0.01,45.649956941604614,848.6000000000004
130,10,10,300,30,0.01,49.62237238883972,450.0
130,10,10,300,30,0.01,49.90913224220276,451.2000000000007
130,10,10,300,30,0.01,49.40434455871582,477.2000000000007
130,10,10,300,30,0.01,49.76476502418518,4689.0
130,10,10,300,30,0.01,49.583149433135986,350.0
130,10,10,300,30,0.01,49.77230215072632,1137.0
130,10,10,300,30,0.01,49.957579374313354,216.80000000000018
130,10,10,300,30,0.01,49.79253149032593,830.0
130,10,10,300,30,0.01,49.45110368728638,4963.200000000001
