budget,size_eval,hidden_size,epochs,epochs_1batch,learning_rate,total_time,absolute_error
80,10,10,300,30,0.01,0.3172752857208252,0.5923999999999978
80,10,10,300,30,0.01,0.3166356086730957,0.34979999999999833
80,10,10,300,30,0.01,0.32631707191467285,1.9051999999999971
90,10,10,300,30,0.01,0.3629171848297119,0.34979999999999833
90,10,10,300,30,0.01,0.3646373748779297,0.47839999999999705
90,10,10,300,30,0.01,0.4523782730102539,0.0
90,10,10,300,30,0.01,0.3642716407775879,0.0
90,10,10,300,30,0.01,0.35993242263793945,0.0
90,10,10,300,30,0.01,0.3642764091491699,0.4878
90,10,10,300,30,0.01,0.3630075454711914,0.34979999999999833
90,10,10,300,30,0.01,0.36260128021240234,0.0
90,10,10,300,30,0.01,0.3613617420196533,0.34979999999999833
90,10,10,300,30,0.01,0.3599667549133301,0.7227999999999994
100,10,10,300,30,0.01,0.4013664722442627,0.0
100,10,10,300,30,0.01,0.4115724563598633,0.0
100,10,10,300,30,0.01,0.40149521827697754,0.0
100,10,10,300,30,0.01,0.40136289596557617,0.8925999999999981
100,10,10,300,30,0.01,0.4037895202636719,0.0
100,10,10,300,30,0.01,0.41247105598449707,0.0
100,10,10,300,30,0.01,0.39635348320007324,0.07379999999999853
100,10,10,300,30,0.01,0.40476107597351074,0.0
100,10,10,300,30,0.01,0.3981747627258301,0.45339999999999847
100,10,10,300,30,0.01,0.39652466773986816,0.0
110,10,10,300,30,0.01,0.43610215187072754,0.0
110,10,10,300,30,0.01,0.4387998580932617,0.8983999999999988
110,10,10,300,30,0.01,0.44149065017700195,0.2851999999999997
110,10,10,300,30,0.01,0.4408912658691406,0.45339999999999847
110,10,10,300,30,0.01,0.5871016979217529,0.0
110,10,10,300,30,0.01,0.4401273727416992,0.0
110,10,10,300,30,0.01,0.4421043395996094,0.0
110,10,10,300,30,0.01,0.44937705993652344,0.45339999999999847
110,10,10,300,30,0.01,0.4373478889465332,0.0
110,10,10,300,30,0.01,0.4410429000854492,0.34979999999999833
120,10,10,300,30,0.01,0.472637414932251,0.0
120,10,10,300,30,0.01,0.4773221015930176,0.37959999999999994
120,10,10,300,30,0.01,0.4846961498260498,0.34979999999999833
120,10,10,300,30,0.01,0.4794340133666992,0.47839999999999705
120,10,10,300,30,0.01,0.4763834476470947,0.2851999999999997
120,10,10,300,30,0.01,0.47800183296203613,0.534799999999997
120,10,10,300,30,0.01,0.47624921798706055,0.07379999999999853
120,10,10,300,30,0.01,0.48182034492492676,0.0
120,10,10,300,30,0.01,0.47748351097106934,0.4173999999999971
120,10,10,300,30,0.01,0.4890480041503906,0.0
130,10,10,300,30,0.01,0.5109961032867432,0.0
130,10,10,300,30,0.01,0.5210931301116943,0.0
130,10,10,300,30,0.01,0.5152370929718018,0.0
130,10,10,300,30,0.01,0.5176961421966553,0.0
130,10,10,300,30,0.01,0.5226538181304932,0.0
130,10,10,300,30,0.01,0.533198356628418,0.0
130,10,10,300,30,0.01,0.5158271789550781,0.07379999999999853
130,10,10,300,30,0.01,0.5254156589508057,0.0
130,10,10,300,30,0.01,0.5116357803344727,0.34979999999999833
130,10,10,300,30,0.01,0.5203468799591064,0.0
140,10,10,300,30,0.01,0.5493381023406982,0.4173999999999971
140,10,10,300,30,0.01,0.5631864070892334,0.0
140,10,10,300,30,0.01,0.5559980869293213,0.0
140,10,10,300,30,0.01,0.5636858940124512,0.34979999999999833
140,10,10,300,30,0.01,0.5491411685943604,0.0
140,10,10,300,30,0.01,0.5771536827087402,0.0
140,10,10,300,30,0.01,0.5669569969177246,0.0
140,10,10,300,30,0.01,0.5561690330505371,0.4878
